Promocja i marketing dóbr kultury;2M;mgr Joanna Polak;14;zst;zst;2;2;2;2;4;IV;;piątek, 15.00-16.30, sala 001E;
Rytmika;1L;mgr Barbara Ciupidro;4;zal;zst;2;2;1;1;2;IV;;piątek, 8.00-9.30, sala 204E;
Seminarium prelekcji muzycznej;1L;dr Maria Zawartko;3;zal;zst;1;1;1;1;2;IV;;wtorek, 9.30-10.15, sala 101B;
Schola gregoriańska;3L;o.dr R. Tomczak;6;zst;zst;1;1;2;1;3;IV;;poniedziałek, 13.00-13.45, sala 114A;
Specjalistyczne kształcenie słuchu;1M;wykł. Michał Kanafa;4;zst;zst;1;1;2;2;4;IV;;środa, 12.15-13.00, sala 001B;
Śpiew liturgiczny;1L;mgr Włodzimierz Ruciński;6;zst;egz;1;1;1;1;2;IV;;wtorek, 15.00-15.45, sala 114A;
Wiedza o kulturze;1M;wykł. Kacper Kubiak;8;zst;zst;2;2;2;3;5;IV;;poniedziałek, 11.15-12.45, sala 101B;
Wprowadzenie do zbiorowej emisji głosu;1L;prof. dr hab. Agnieszka Franków-Żelazny;8;zst;;2;;1;;1;IV;;poniedziałek, 8.30-10.00, sala 001B;
Wykorzystanie multimediów w edukacji i animacji;1M;mgr Maciej Wojciechowski;6;-;zst;-;1;-;2;2;IV;;wtorek, 15.10-15.55, sala 001F;
Zarządzanie projektami;1M;mgr Maciej Wojciechowski;6;-;zst;-;2;-;3;3;IV;;wtorek, 16.00-17.30, sala 001F;
Zbiorowa emisja głosu z praktyką;2L;mgr Kacper Kubiak;10;zst;zst;2;2;1;1;2;IV;;poniedziałek, 13.50-15.20, sala 101B;
Big-band;L/M;dr Bartosz Pernal;8;zst;zst;3;3;2;2;4;V;Inst ;środa, 12:30 - 14:45, sala -001D;
Produkcja muzyczna;L/M;dr Przemysław Jarosz;4;zal;zst;1;1;1;1;2;V;Inst ;do uzgodnienia z pedagogiem;
Historia muzyki jazzowej z literaturą;L;prof. dr hab. Jacek Meira;5;zst;zst;2;2;2;2;4;V;;wtorek, 11:15-12:45, sala -101D, gr. II 12:45-14:15;
